,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment
21883,Hồ Chí Minh,"Quận 10, Hồ Chí Minh",32.0,30m² - 50m²,76560000.0,2.0,3.0,2450000000.0,1 tỷ - 5 tỷ
21884,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",85.0,50m² - 100m²,122350000.0,4.0,3.0,10400000000.0,10 tỷ - 20 tỷ
21885,Hà Nội,"Tây Hồ, Hà Nội",639.0,Trên 500m²,352110000.0,6.0,6.0,225000000000.0,100 tỷ - 1000 tỷ
21886,Hà Nội,"Gia Lâm, Hà Nội",124.0,100m² - 150m²,104840000.0,17.0,8.0,13000000000.0,10 tỷ - 20 tỷ
21887,Hà Nội,"Long Biên, Hà Nội",135.0,100m² - 150m²,89000000.0,2.0,2.0,12020000000.0,10 tỷ - 20 tỷ
21888,Hồ Chí Minh,"Quận 11, Hồ Chí Minh",54.0,50m² - 100m²,58330000.0,3.0,3.0,3150000000.0,1 tỷ - 5 tỷ
21889,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",126.0,100m² - 150m²,196030000.0,3.0,3.0,24700000000.0,20 tỷ - 40 tỷ
21890,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",60.0,50m² - 100m²,115830000.0,5.0,6.0,6950000000.0,5 tỷ - 10 tỷ
21891,Hà Nội,"Gia Lâm, Hà Nội",236.0,150m² - 250m²,120000000.0,4.0,4.0,28320000000.0,20 tỷ - 40 tỷ
21892,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",180.0,150m² - 250m²,111110000.0,5.0,5.0,20000000000.0,10 tỷ - 20 tỷ
21893,Hồ Chí Minh,"Bình Tân, Hồ Chí Minh",40.7,30m² - 50m²,78380000.0,4.0,4.0,3190000000.0,1 tỷ - 5 tỷ
21894,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",60.0,50m² - 100m²,120000000.0,4.0,4.0,7200000000.0,5 tỷ - 10 tỷ
21895,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",52.0,50m² - 100m²,155770000.0,4.0,4.0,8100000000.0,5 tỷ - 10 tỷ
21896,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",320.0,250m² - 350m²,359380000.0,5.0,6.0,115000000000.0,100 tỷ - 1000 tỷ
21897,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",72.0,50m² - 100m²,94310000.0,3.0,2.0,6790000000.0,5 tỷ - 10 tỷ
21898,Hà Nội,"Long Biên, Hà Nội",52.0,50m² - 100m²,250000000.0,4.0,5.0,13000000000.0,10 tỷ - 20 tỷ
21899,Hà Nội,"Hà Đông, Hà Nội",55.0,50m² - 100m²,232730000.0,3.0,3.0,12800000000.0,10 tỷ - 20 tỷ
21900,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",77.0,50m² - 100m²,67530000.0,3.0,1.0,5200000000.0,5 tỷ - 10 tỷ
21901,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",73.0,50m² - 100m²,119180000.0,4.0,4.0,8700000000.0,5 tỷ - 10 tỷ
21902,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",60.0,50m² - 100m²,111670000.0,4.0,3.0,6700000000.0,5 tỷ - 10 tỷ
21903,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",51.8,50m² - 100m²,103280000.0,2.0,2.0,5350000000.0,5 tỷ - 10 tỷ
21904,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",48.0,30m² - 50m²,47710000.0,3.0,3.0,2290000000.0,1 tỷ - 5 tỷ
21905,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",56.0,50m² - 100m²,250000000.0,4.0,5.0,14000000000.0,10 tỷ - 20 tỷ
21906,Hà Nội,"Nam Từ Liêm, Hà Nội",34.0,30m² - 50m²,155880000.0,4.0,4.0,5300000000.0,5 tỷ - 10 tỷ
21907,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",140.0,100m² - 150m²,71430000.0,1.0,1.0,10000000000.0,5 tỷ - 10 tỷ
21908,Hà Nội,"Long Biên, Hà Nội",133.0,100m² - 150m²,35000000.0,4.0,3.0,4660000000.0,1 tỷ - 5 tỷ
21909,Hà Nội,"Hoài Đức, Hà Nội",146.0,100m² - 150m²,116440000.0,5.0,5.0,17000000000.0,10 tỷ - 20 tỷ
21910,Hồ Chí Minh,"Quận 12, Hồ Chí Minh",112.0,100m² - 150m²,55360000.0,3.0,3.0,6200000000.0,5 tỷ - 10 tỷ
21911,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",200.0,150m² - 250m²,285000000.0,4.0,4.0,57000000000.0,40 tỷ - 60 tỷ
21912,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",75.0,50m² - 100m²,160000000.0,6.0,4.0,12000000000.0,10 tỷ - 20 tỷ
21913,Hà Nội,"Hai Bà Trưng, Hà Nội",75.0,50m² - 100m²,200000000.0,3.0,3.0,15000000000.0,10 tỷ - 20 tỷ
21914,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",304.0,250m² - 350m²,230260000.0,5.0,6.0,70000000000.0,60 tỷ - 100 tỷ
21915,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",72.0,50m² - 100m²,180560000.0,4.0,4.0,13000000000.0,10 tỷ - 20 tỷ
21916,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",70.0,50m² - 100m²,121430000.0,1.0,1.0,8500000000.0,5 tỷ - 10 tỷ
21917,Hà Nội,"Ba Đình, Hà Nội",50.0,30m² - 50m²,218000000.0,4.0,3.0,10900000000.0,10 tỷ - 20 tỷ
21918,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",647.0,Trên 500m²,122100000.0,6.0,6.0,79000000000.0,60 tỷ - 100 tỷ
21919,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",77.4,50m² - 100m²,193800000.0,8.0,4.0,15000000000.0,10 tỷ - 20 tỷ
21920,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",90.0,50m² - 100m²,47780000.0,4.0,4.0,4300000000.0,1 tỷ - 5 tỷ
21921,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",88.0,50m² - 100m²,85230000.0,2.0,2.0,7500000000.0,5 tỷ - 10 tỷ
21922,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",64.0,50m² - 100m²,179690000.0,5.0,6.0,11500000000.0,10 tỷ - 20 tỷ
21923,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",148.0,100m² - 150m²,263510000.0,8.0,8.0,39000000000.0,20 tỷ - 40 tỷ
21924,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",95.0,50m² - 100m²,126320000.0,4.0,4.0,12000000000.0,10 tỷ - 20 tỷ
21925,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",40.4,30m² - 50m²,79210000.0,4.0,3.0,3200000000.0,1 tỷ - 5 tỷ
21926,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",59.0,50m² - 100m²,116950000.0,4.0,4.0,6900000000.0,5 tỷ - 10 tỷ
21927,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",203.5,150m² - 250m²,432430000.0,16.0,18.0,88000000000.0,60 tỷ - 100 tỷ
21928,Hà Nội,"Đống Đa, Hà Nội",47.0,30m² - 50m²,214890000.0,4.0,4.0,10100000000.0,10 tỷ - 20 tỷ
21929,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",75.7,50m² - 100m²,138710000.0,4.0,2.0,10500000000.0,10 tỷ - 20 tỷ
21930,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",58.0,50m² - 100m²,158620000.0,4.0,4.0,9200000000.0,5 tỷ - 10 tỷ
21931,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",70.0,50m² - 100m²,155710000.0,4.0,5.0,10900000000.0,10 tỷ - 20 tỷ
21932,Hồ Chí Minh,"Quận 11, Hồ Chí Minh",75.0,50m² - 100m²,51730000.0,6.0,6.0,3880000000.0,1 tỷ - 5 tỷ
21933,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",47.0,30m² - 50m²,287230000.0,4.0,4.0,13500000000.0,10 tỷ - 20 tỷ
21934,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",16.0,Dưới 30m²,68750000.0,2.0,2.0,1100000000.0,1 tỷ - 5 tỷ
21935,Hà Nội,"Long Biên, Hà Nội",86.0,50m² - 100m²,325580000.0,6.0,4.0,28000000000.0,20 tỷ - 40 tỷ
21936,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",198.0,150m² - 250m²,328280000.0,18.0,19.0,65000000000.0,60 tỷ - 100 tỷ
21937,Hà Nội,"Thanh Xuân, Hà Nội",40.0,30m² - 50m²,230000000.0,10.0,10.0,9200000000.0,5 tỷ - 10 tỷ
21938,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",72.8,50m² - 100m²,59750000.0,4.0,5.0,4350000000.0,1 tỷ - 5 tỷ
21939,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",75.0,50m² - 100m²,144000000.0,4.0,3.0,10800000000.0,10 tỷ - 20 tỷ
21940,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",111.0,100m² - 150m²,220720000.0,6.0,6.0,24500000000.0,20 tỷ - 40 tỷ
21941,Hà Nội,"Hai Bà Trưng, Hà Nội",37.0,30m² - 50m²,229730000.0,2.0,3.0,8500000000.0,5 tỷ - 10 tỷ
21942,Hà Nội,"Hà Đông, Hà Nội",30.0,Dưới 30m²,98330000.0,3.0,4.0,2950000000.0,1 tỷ - 5 tỷ
21943,Hồ Chí Minh,"Phú Nhuận, Hồ Chí Minh",154.8,150m² - 250m²,216410000.0,6.0,6.0,33500000000.0,20 tỷ - 40 tỷ
21944,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",219.0,150m² - 250m²,315070000.0,4.0,5.0,69000000000.0,60 tỷ - 100 tỷ
21945,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",55.58,50m² - 100m²,98240000.0,2.0,2.0,5460000000.0,5 tỷ - 10 tỷ
21946,Hồ Chí Minh,"Phú Nhuận, Hồ Chí Minh",50.0,30m² - 50m²,240000000.0,4.0,5.0,12000000000.0,10 tỷ - 20 tỷ
21947,Hà Nội,"Hà Đông, Hà Nội",83.0,50m² - 100m²,234940000.0,4.0,4.0,19500000000.0,10 tỷ - 20 tỷ
21948,Hà Nội,"Bắc Từ Liêm, Hà Nội",45.0,30m² - 50m²,146670000.0,5.0,4.0,6600000000.0,5 tỷ - 10 tỷ
21949,Hà Nội,"Bắc Từ Liêm, Hà Nội",35.0,30m² - 50m²,181430000.0,4.0,4.0,6350000000.0,5 tỷ - 10 tỷ
21950,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",111.0,100m² - 150m²,207210000.0,6.0,8.0,23000000000.0,20 tỷ - 40 tỷ
21951,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",112.5,100m² - 150m²,88890000.0,4.0,6.0,10000000000.0,5 tỷ - 10 tỷ
21952,Hà Nội,"Bắc Từ Liêm, Hà Nội",50.0,30m² - 50m²,113000000.0,8.0,9.0,5650000000.0,5 tỷ - 10 tỷ
21953,Hà Nội,"Tây Hồ, Hà Nội",66.0,50m² - 100m²,151510000.0,4.0,4.0,10000000000.0,5 tỷ - 10 tỷ
21954,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",292.0,250m² - 350m²,301370000.0,4.0,5.0,88000000000.0,60 tỷ - 100 tỷ
21955,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",52.3,50m² - 100m²,59660000.0,3.0,3.0,3120000000.0,1 tỷ - 5 tỷ
21956,Hà Nội,"Hoàng Mai, Hà Nội",80.0,50m² - 100m²,160000000.0,4.0,3.0,12800000000.0,10 tỷ - 20 tỷ
21957,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",148.0,100m² - 150m²,270270000.0,14.0,15.0,40000000000.0,20 tỷ - 40 tỷ
21958,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",111.0,100m² - 150m²,202700000.0,8.0,6.0,22500000000.0,20 tỷ - 40 tỷ
21959,Hồ Chí Minh,"Quận 4, Hồ Chí Minh",59.34,50m² - 100m²,51400000.0,5.0,5.0,3050000000.0,1 tỷ - 5 tỷ
21960,Hà Nội,"Hai Bà Trưng, Hà Nội",31.0,30m² - 50m²,241940000.0,3.0,4.0,7500000000.0,5 tỷ - 10 tỷ
21961,Hồ Chí Minh,"Nhà Bè, Hồ Chí Minh",54.0,50m² - 100m²,77410000.0,4.0,3.0,4179999999.9999995,1 tỷ - 5 tỷ
21962,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",325.0,250m² - 350m²,323080000.0,5.0,6.0,105000000000.0,100 tỷ - 1000 tỷ
21963,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",51.15,50m² - 100m²,174000000.0,3.0,5.0,8900000000.0,5 tỷ - 10 tỷ
21964,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",76.0,50m² - 100m²,138160000.0,1.0,1.0,10500000000.0,10 tỷ - 20 tỷ
21965,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",190.0,150m² - 250m²,47370000.0,3.0,2.0,9000000000.0,5 tỷ - 10 tỷ
21966,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",50.4,50m² - 100m²,160710000.0,4.0,4.0,8100000000.0,5 tỷ - 10 tỷ
21967,Hà Nội,"Hoàng Mai, Hà Nội",37.2,30m² - 50m²,153230000.0,3.0,4.0,5700000000.0,5 tỷ - 10 tỷ
21968,Hồ Chí Minh,"Quận 9, Hồ Chí Minh",95.0,50m² - 100m²,60000000.0,3.0,2.0,5700000000.0,5 tỷ - 10 tỷ
21969,Hồ Chí Minh,"Bình Chánh, Hồ Chí Minh",88.0,50m² - 100m²,77160000.0,4.0,4.0,6790000000.0,5 tỷ - 10 tỷ
21970,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",72.0,50m² - 100m²,90280000.0,2.0,2.0,6500000000.0,5 tỷ - 10 tỷ
21971,Hồ Chí Minh,"Quận 8, Hồ Chí Minh",75.0,50m² - 100m²,83330000.0,4.0,5.0,6250000000.0,5 tỷ - 10 tỷ
21972,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",266.8,250m² - 350m²,189280000.0,1.0,1.0,50500000000.0,40 tỷ - 60 tỷ
21973,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",85.0,50m² - 100m²,103530000.0,4.0,4.0,8800000000.0,5 tỷ - 10 tỷ
21974,Hà Nội,"Cầu Giấy, Hà Nội",45.0,30m² - 50m²,176670000.0,3.0,4.0,7950000000.0,5 tỷ - 10 tỷ
21975,Hồ Chí Minh,"Hóc Môn, Hồ Chí Minh",40.0,30m² - 50m²,31250000.0,2.0,2.0,1250000000.0,1 tỷ - 5 tỷ
21976,Hồ Chí Minh,"Quận 3, Hồ Chí Minh",126.0,100m² - 150m²,634920000.0,8.0,8.0,80000000000.0,60 tỷ - 100 tỷ
21977,Hà Nội,"Tây Hồ, Hà Nội",91.0,50m² - 100m²,219780000.0,6.0,4.0,20000000000.0,10 tỷ - 20 tỷ
21978,Hà Nội,"Chương Mỹ, Hà Nội",34.0,30m² - 50m²,69120000.0,3.0,3.0,2350000000.0,1 tỷ - 5 tỷ
21979,Hồ Chí Minh,"Quận 8, Hồ Chí Minh",40.0,30m² - 50m²,380000000.0,6.0,4.0,15200000000.0,10 tỷ - 20 tỷ
21980,Hồ Chí Minh,"Quận 11, Hồ Chí Minh",33.8,30m² - 50m²,59170000.0,2.0,2.0,2000000000.0,1 tỷ - 5 tỷ
21981,Hà Nội,"Đông Anh, Hà Nội",85.0,50m² - 100m²,280000000.0,9.0,5.0,23800000000.0,20 tỷ - 40 tỷ
21982,Hồ Chí Minh,"Hóc Môn, Hồ Chí Minh",274.0,250m² - 350m²,131389999.99999999,3.0,2.0,36000000000.0,20 tỷ - 40 tỷ
21983,Hà Nội,"Ba Đình, Hà Nội",70.0,50m² - 100m²,135710000.0,3.0,3.0,9500000000.0,5 tỷ - 10 tỷ
21984,Hà Nội,"Đống Đa, Hà Nội",100.0,50m² - 100m²,550000000.0,7.0,7.0,55000000000.0,40 tỷ - 60 tỷ
21985,Hồ Chí Minh,"Quận 9, Hồ Chí Minh",72.3,50m² - 100m²,87140000.0,3.0,3.0,6300000000.0,5 tỷ - 10 tỷ
21986,Hà Nội,"Hai Bà Trưng, Hà Nội",60.0,50m² - 100m²,153330000.0,13.0,13.0,9200000000.0,5 tỷ - 10 tỷ
21987,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",175.0,150m² - 250m²,188570000.0,4.0,4.0,33000000000.0,20 tỷ - 40 tỷ
21988,Hồ Chí Minh,"Phú Nhuận, Hồ Chí Minh",48.9,30m² - 50m²,224950000.0,4.0,3.0,11000000000.0,10 tỷ - 20 tỷ
21989,Hà Nội,"Hai Bà Trưng, Hà Nội",60.0,50m² - 100m²,241670000.0,13.0,14.0,14500000000.0,10 tỷ - 20 tỷ
21990,Hồ Chí Minh,"Quận 9, Hồ Chí Minh",200.0,150m² - 250m²,79500000.0,28.0,28.0,15900000000.0,10 tỷ - 20 tỷ
21991,Hà Nội,"Thanh Xuân, Hà Nội",50.0,30m² - 50m²,137000000.0,4.0,4.0,6850000000.0,5 tỷ - 10 tỷ
21992,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",131.2,100m² - 150m²,83840000.0,4.0,4.0,11000000000.0,10 tỷ - 20 tỷ
21993,Hồ Chí Minh,"Quận 10, Hồ Chí Minh",45.0,30m² - 50m²,175560000.0,4.0,5.0,7900000000.0,5 tỷ - 10 tỷ
21994,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",270.0,250m² - 350m²,125930000.0,4.0,4.0,34000000000.0,20 tỷ - 40 tỷ
21995,Hà Nội,"Cầu Giấy, Hà Nội",50.0,30m² - 50m²,310000000.0,4.0,4.0,15500000000.0,10 tỷ - 20 tỷ
21996,Hà Nội,"Cầu Giấy, Hà Nội",39.0,30m² - 50m²,325130000.0,4.0,5.0,12680000000.0,10 tỷ - 20 tỷ
21997,Hồ Chí Minh,"Hóc Môn, Hồ Chí Minh",18.0,Dưới 30m²,77780000.0,1.0,1.0,1400000000.0,1 tỷ - 5 tỷ
21998,Hà Nội,"Hoàng Mai, Hà Nội",46.0,30m² - 50m²,106520000.0,2.0,3.0,4900000000.0,1 tỷ - 5 tỷ
21999,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",55.0,50m² - 100m²,72730000.0,1.0,1.0,4000000000.0,1 tỷ - 5 tỷ
22000,Hà Nội,"Hoàng Mai, Hà Nội",250.0,150m² - 250m²,160000000.0,5.0,5.0,40000000000.0,20 tỷ - 40 tỷ
22001,Hà Nội,"Hoàng Mai, Hà Nội",250.0,150m² - 250m²,160000000.0,5.0,5.0,40000000000.0,20 tỷ - 40 tỷ
22002,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",67.0,50m² - 100m²,117910000.0,3.0,2.0,7900000000.0,5 tỷ - 10 tỷ
22003,Hồ Chí Minh,"Quận 9, Hồ Chí Minh",54.0,50m² - 100m²,107410000.0,4.0,3.0,5800000000.0,5 tỷ - 10 tỷ
22004,Hà Nội,"Thanh Xuân, Hà Nội",38.8,30m² - 50m²,159790000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ
22005,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",250.0,150m² - 250m²,52000000.0,40.0,40.0,13000000000.0,10 tỷ - 20 tỷ
22006,Hà Nội,"Thanh Xuân, Hà Nội",55.0,50m² - 100m²,409090000.0,5.0,5.0,22500000000.0,20 tỷ - 40 tỷ
22007,Hà Nội,"Hoàng Mai, Hà Nội",42.0,30m² - 50m²,157140000.0,4.0,4.0,6600000000.0,5 tỷ - 10 tỷ
22008,Hồ Chí Minh,"Quận 6, Hồ Chí Minh",46.0,30m² - 50m²,93480000.0,2.0,2.0,4300000000.0,1 tỷ - 5 tỷ
22009,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",40.0,30m² - 50m²,112500000.0,2.0,1.0,4500000000.0,1 tỷ - 5 tỷ
22010,Hồ Chí Minh,"Phú Nhuận, Hồ Chí Minh",36.0,30m² - 50m²,255560000.0,5.0,5.0,9200000000.0,5 tỷ - 10 tỷ
22011,Hà Nội,"Hà Đông, Hà Nội",40.0,30m² - 50m²,212500000.0,3.0,3.0,8500000000.0,5 tỷ - 10 tỷ
22012,Hà Nội,"Long Biên, Hà Nội",41.0,30m² - 50m²,207320000.0,4.0,4.0,8500000000.0,5 tỷ - 10 tỷ
22013,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",93.5,50m² - 100m²,72300000.0,2.0,2.0,6760000000.0,5 tỷ - 10 tỷ
22014,Hà Nội,"Tây Hồ, Hà Nội",70.0,50m² - 100m²,435710000.0,10.0,12.0,30500000000.0,20 tỷ - 40 tỷ
22015,Hồ Chí Minh,"Phú Nhuận, Hồ Chí Minh",48.0,30m² - 50m²,181250000.0,3.0,4.0,8700000000.0,5 tỷ - 10 tỷ
22016,Hà Nội,"Bắc Từ Liêm, Hà Nội",32.0,30m² - 50m²,101560000.0,2.0,2.0,3250000000.0,1 tỷ - 5 tỷ
22017,Hồ Chí Minh,"Quận 9, Hồ Chí Minh",168.0,150m² - 250m²,127980000.0,4.0,4.0,21500000000.0,20 tỷ - 40 tỷ
22018,Hà Nội,"Đống Đa, Hà Nội",30.0,Dưới 30m²,566330000.0,5.0,5.0,16989999999.999998,10 tỷ - 20 tỷ
22019,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",94.0,50m² - 100m²,81380000.0,3.0,3.0,7650000000.0,5 tỷ - 10 tỷ
22020,Hồ Chí Minh,"Bình Tân, Hồ Chí Minh",130.0,100m² - 150m²,66920000.0,2.0,2.0,8700000000.0,5 tỷ - 10 tỷ
22021,Hồ Chí Minh,"Quận 12, Hồ Chí Minh",1240.0,Trên 500m²,75000000.0,4.0,4.0,93000000000.0,60 tỷ - 100 tỷ
22022,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",56.0,50m² - 100m²,130360000.00000001,4.0,2.0,7300000000.0,5 tỷ - 10 tỷ
22023,Hồ Chí Minh,"Bình Tân, Hồ Chí Minh",56.0,50m² - 100m²,94640000.0,4.0,3.0,5300000000.0,5 tỷ - 10 tỷ
22024,Hà Nội,"Hoài Đức, Hà Nội",35.0,30m² - 50m²,132860000.00000001,7.0,5.0,4650000000.0,1 tỷ - 5 tỷ
22025,Hà Nội,"Hà Đông, Hà Nội",126.0,100m² - 150m²,206350000.0,6.0,6.0,26000000000.0,20 tỷ - 40 tỷ
22026,Hà Nội,"Đông Anh, Hà Nội",144.0,100m² - 150m²,187500000.0,5.0,5.0,27000000000.0,20 tỷ - 40 tỷ
22027,Hồ Chí Minh,"Quận 10, Hồ Chí Minh",220.0,150m² - 250m²,172730000.0,6.0,6.0,38000000000.0,20 tỷ - 40 tỷ
22028,Hồ Chí Minh,"Tân Phú, Hồ Chí Minh",47.45,30m² - 50m²,104320000.0,4.0,3.0,4950000000.0,1 tỷ - 5 tỷ
22029,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",131.0,100m² - 150m²,83210000.0,4.0,6.0,10900000000.0,10 tỷ - 20 tỷ
22030,Hồ Chí Minh,"Quận 10, Hồ Chí Minh",119.6,100m² - 150m²,209030000.0,3.0,3.0,25000000000.0,20 tỷ - 40 tỷ
22031,Hà Nội,"Cầu Giấy, Hà Nội",69.0,50m² - 100m²,273910000.0,5.0,8.0,18900000000.0,10 tỷ - 20 tỷ
22032,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",256.0,250m² - 350m²,242190000.0,5.0,4.0,62000000000.0,60 tỷ - 100 tỷ
22033,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",176.0,150m² - 250m²,198860000.0,7.0,6.0,35000000000.0,20 tỷ - 40 tỷ
22034,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",80.0,50m² - 100m²,187500000.0,4.0,4.0,15000000000.0,10 tỷ - 20 tỷ
22035,Hồ Chí Minh,"Quận 12, Hồ Chí Minh",40.0,30m² - 50m²,65000000.0,4.0,3.0,2600000000.0,1 tỷ - 5 tỷ
22036,Hà Nội,"Hoàng Mai, Hà Nội",40.0,30m² - 50m²,190000000.0,7.0,7.0,7600000000.0,5 tỷ - 10 tỷ
22037,Hồ Chí Minh,"Bình Tân, Hồ Chí Minh",39.0,30m² - 50m²,60260000.0,2.0,2.0,2350000000.0,1 tỷ - 5 tỷ
22038,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",288.0,250m² - 350m²,225690000.0,4.0,4.0,65000000000.0,60 tỷ - 100 tỷ
22039,Hồ Chí Minh,"Củ Chi, Hồ Chí Minh",100.0,50m² - 100m²,9800000.0,2.0,2.0,980000000.0,500 triệu - 1 tỷ
22040,Hà Nội,"Hoàng Mai, Hà Nội",125.0,100m² - 150m²,270000000.0,6.0,4.0,33750000000.0,20 tỷ - 40 tỷ
22041,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",52.5,50m² - 100m²,247620000.0,5.0,4.0,13000000000.0,10 tỷ - 20 tỷ
22042,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",63.0,50m² - 100m²,114290000.0,1.0,1.0,7200000000.0,5 tỷ - 10 tỷ
22043,Hà Nội,"Hoài Đức, Hà Nội",35.0,30m² - 50m²,175710000.0,5.0,5.0,6150000000.0,5 tỷ - 10 tỷ
22044,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",80.0,50m² - 100m²,121250000.0,6.0,5.0,9700000000.0,5 tỷ - 10 tỷ
22045,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",80.0,50m² - 100m²,131250000.0,7.0,7.0,10500000000.0,10 tỷ - 20 tỷ
22046,Hà Nội,"Đống Đa, Hà Nội",94.0,50m² - 100m²,164890000.0,11.0,11.0,15500000000.0,10 tỷ - 20 tỷ
22047,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",111.0,100m² - 150m²,105400000.0,3.0,2.0,11700000000.0,10 tỷ - 20 tỷ
22048,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",66.6,50m² - 100m²,118620000.0,2.0,3.0,7900000000.0,5 tỷ - 10 tỷ
22049,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",632.0,Trên 500m²,181960000.0,84.0,84.0,115000000000.0,100 tỷ - 1000 tỷ
22050,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",76.0,50m² - 100m²,114470000.0,4.0,4.0,8700000000.0,5 tỷ - 10 tỷ
22051,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",94.0,50m² - 100m²,95740000.0,6.0,6.0,9000000000.0,5 tỷ - 10 tỷ
22052,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",48.0,30m² - 50m²,158330000.0,4.0,4.0,7600000000.0,5 tỷ - 10 tỷ
22053,Hồ Chí Minh,"Quận 5, Hồ Chí Minh",33.6,30m² - 50m²,357140000.0,3.0,2.0,12000000000.0,10 tỷ - 20 tỷ
22054,Hà Nội,"Thanh Xuân, Hà Nội",65.0,50m² - 100m²,289230000.0,6.0,4.0,18800000000.0,10 tỷ - 20 tỷ
22055,Hà Nội,"Hai Bà Trưng, Hà Nội",45.0,30m² - 50m²,140670000.0,7.0,4.0,6330000000.0,5 tỷ - 10 tỷ
22056,Hà Nội,"Đống Đa, Hà Nội",60.0,50m² - 100m²,208330000.0,4.0,5.0,12500000000.0,10 tỷ - 20 tỷ
