,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
645,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,108890000.0,4.0,4.0,9800000000.0,5 tỷ - 10 tỷ,0
646,Bình Dương,"Thủ Dầu Một, Bình Dương",688.0,Trên 500m²,26020000.0,3.0,2.0,17900000000.0,10 tỷ - 20 tỷ,0
647,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,125000000.0,1.0,1.0,12500000000.0,10 tỷ - 20 tỷ,0
648,Bình Dương,"Thủ Dầu Một, Bình Dương",103.5,100m² - 150m²,164250000.0,3.0,3.0,17000000000.0,10 tỷ - 20 tỷ,0
649,Bình Dương,"Thủ Dầu Một, Bình Dương",150.0,100m² - 150m²,26670000.0,3.0,3.0,4000000000.0,1 tỷ - 5 tỷ,0
650,Bình Dương,"Thủ Dầu Một, Bình Dương",508.0,Trên 500m²,127950000.0,1.0,1.0,65000000000.0,60 tỷ - 100 tỷ,0
651,Đồng Nai,"Biên Hòa, Đồng Nai",84.0,50m² - 100m²,79760000.0,4.0,4.0,6700000000.0,5 tỷ - 10 tỷ,2
652,Đồng Nai,"Nhơn Trạch, Đồng Nai",75.0,50m² - 100m²,22670000.0,2.0,2.0,1700000000.0,1 tỷ - 5 tỷ,2
653,Bình Dương,"Thủ Dầu Một, Bình Dương",72.0,50m² - 100m²,29170000.0,3.0,1.0,2100000000.0,1 tỷ - 5 tỷ,0
654,Bình Dương,"Thuận An, Bình Dương",67.0,50m² - 100m²,44030000.0,4.0,3.0,2950000000.0,1 tỷ - 5 tỷ,0
655,Đồng Nai,"Biên Hòa, Đồng Nai",145.0,100m² - 150m²,36550000.0,2.0,2.0,5300000000.0,5 tỷ - 10 tỷ,2
656,Bình Dương,"Thuận An, Bình Dương",280.0,250m² - 350m²,28210000.0,17.0,17.0,7900000000.0,5 tỷ - 10 tỷ,0
657,Long An,"Bến Lức, Long An",300.0,250m² - 350m²,41370000.0,4.0,4.0,12410000000.0,10 tỷ - 20 tỷ,1
658,Long An,"Bến Lức, Long An",1431.36,Trên 500m²,44460000.0,6.0,7.0,63650000000.0,60 tỷ - 100 tỷ,1
659,Long An,"Bến Lức, Long An",786.0,Trên 500m²,39220000.0,5.0,5.0,30830000000.0,20 tỷ - 40 tỷ,1
660,Long An,"Bến Lức, Long An",665.0,Trên 500m²,40150000.0,5.0,5.0,26700000000.0,20 tỷ - 40 tỷ,1
661,Bình Dương,"Dĩ An, Bình Dương",80.0,50m² - 100m²,48750000.0,3.0,2.0,3900000000.0,1 tỷ - 5 tỷ,0
662,Bình Dương,"Dĩ An, Bình Dương",65.0,50m² - 100m²,50770000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
663,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,45000000.0,2.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
664,Bình Dương,"Dĩ An, Bình Dương",64.0,50m² - 100m²,65620000.00000001,3.0,2.0,4200000000.0,1 tỷ - 5 tỷ,0
665,Bình Dương,"Dĩ An, Bình Dương",60.3,50m² - 100m²,42290000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
666,Bình Dương,"Dĩ An, Bình Dương",60.3,50m² - 100m²,42290000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
667,Bình Dương,"Dĩ An, Bình Dương",69.0,50m² - 100m²,52170000.0,4.0,2.0,3600000000.0,1 tỷ - 5 tỷ,0
668,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,44440000.0,3.0,3.0,3200000000.0,1 tỷ - 5 tỷ,2
669,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,44440000.0,3.0,3.0,3200000000.0,1 tỷ - 5 tỷ,2
670,Bình Dương,"Thủ Dầu Một, Bình Dương",140.0,100m² - 150m²,33570000.0,2.0,1.0,4700000000.0,1 tỷ - 5 tỷ,0
671,Đồng Nai,"Biên Hòa, Đồng Nai",320.0,250m² - 350m²,30940000.0,11.0,11.0,9900000000.0,5 tỷ - 10 tỷ,2
672,Long An,"Cần Giuộc, Long An",240.0,150m² - 250m²,30000000.0,4.0,5.0,7200000000.0,5 tỷ - 10 tỷ,1
673,Đồng Nai,"Trảng Bom, Đồng Nai",100.0,50m² - 100m²,13500000.0,4.0,1.0,1350000000.0,1 tỷ - 5 tỷ,2
674,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,12000000.0,5.0,5.0,1800000000.0,1 tỷ - 5 tỷ,0
675,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,14670000.0,4.0,2.0,2200000000.0,1 tỷ - 5 tỷ,0
676,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,20500000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,2
677,Bình Dương,"Dĩ An, Bình Dương",74.0,50m² - 100m²,39860000.0,3.0,2.0,2950000000.0,1 tỷ - 5 tỷ,0
678,Bình Dương,"Dĩ An, Bình Dương",73.2,50m² - 100m²,50550000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
679,Bình Dương,"Dĩ An, Bình Dương",73.2,50m² - 100m²,50550000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
680,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,46670000.0,3.0,3.0,2800000000.0,1 tỷ - 5 tỷ,0
681,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,46670000.0,3.0,3.0,2800000000.0,1 tỷ - 5 tỷ,0
682,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,68000000.0,3.0,3.0,6800000000.0,5 tỷ - 10 tỷ,0
683,Bình Dương,"Dĩ An, Bình Dương",125.0,100m² - 150m²,110400000.0,1.0,1.0,13800000000.0,10 tỷ - 20 tỷ,0
684,Bình Dương,"Dĩ An, Bình Dương",68.0,50m² - 100m²,32350000.0,2.0,1.0,2200000000.0,1 tỷ - 5 tỷ,0
685,Bình Dương,"Dĩ An, Bình Dương",62.0,50m² - 100m²,56450000.0,2.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
686,Bình Dương,"Dĩ An, Bình Dương",63.0,50m² - 100m²,34920000.0,2.0,1.0,2200000000.0,1 tỷ - 5 tỷ,0
687,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,54170000.0,4.0,4.0,3250000000.0,1 tỷ - 5 tỷ,0
688,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,44440000.0,4.0,3.0,4000000000.0,1 tỷ - 5 tỷ,1
689,Long An,"Bến Lức, Long An",786.0,Trên 500m²,39440000.0,6.0,4.0,31000000000.0,20 tỷ - 40 tỷ,1
690,Đồng Nai,"Vĩnh Cửu, Đồng Nai",100.0,50m² - 100m²,16500000.0,2.0,1.0,1650000000.0,1 tỷ - 5 tỷ,2
691,Bình Dương,"Dĩ An, Bình Dương",102.0,100m² - 150m²,49020000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
692,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
693,Bình Dương,"Tân Uyên, Bình Dương",414.0,350m² - 500m²,9180000.0,10.0,10.0,3800000000.0,1 tỷ - 5 tỷ,0
694,Bình Dương,"Thuận An, Bình Dương",91.0,50m² - 100m²,32640000.0,2.0,2.0,2970000000.0,1 tỷ - 5 tỷ,0
695,Bình Dương,"Thuận An, Bình Dương",111.0,100m² - 150m²,26760000.0,2.0,2.0,2970000000.0,1 tỷ - 5 tỷ,0
696,Bình Dương,"Thuận An, Bình Dương",111.8,100m² - 150m²,26560000.0,2.0,2.0,2970000000.0,1 tỷ - 5 tỷ,0
697,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,34440000.0,4.0,3.0,3100000000.0,1 tỷ - 5 tỷ,1
698,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,26670000.0,2.0,1.0,2400000000.0,1 tỷ - 5 tỷ,0
699,Đồng Nai,"Biên Hòa, Đồng Nai",107.5,100m² - 150m²,48370000.0,3.0,2.0,5200000000.0,5 tỷ - 10 tỷ,2
700,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,65000000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,0
701,Long An,"Bến Lức, Long An",112.0,100m² - 150m²,29460000.0,4.0,4.0,3300000000.0,1 tỷ - 5 tỷ,1
702,Bình Dương,"Dĩ An, Bình Dương",64.0,50m² - 100m²,50000000.0,2.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
703,Bình Dương,"Thuận An, Bình Dương",84.0,50m² - 100m²,32140000.0,5.0,5.0,2700000000.0,1 tỷ - 5 tỷ,0
704,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,69900000.0,4.0,4.0,6990000000.0,5 tỷ - 10 tỷ,0
705,Đồng Nai,"Vĩnh Cửu, Đồng Nai",139.0,100m² - 150m²,3510000.0,3.0,2.0,488000000.0,Dưới 500 triệu,2
706,Bình Dương,"Dĩ An, Bình Dương",122.1,100m² - 150m²,34400000.0,3.0,2.0,4200000000.0,1 tỷ - 5 tỷ,0
707,Đồng Nai,"Biên Hòa, Đồng Nai",102.0,100m² - 150m²,31370000.0,3.0,3.0,3200000000.0,1 tỷ - 5 tỷ,2
708,Đồng Nai,"Vĩnh Cửu, Đồng Nai",110.0,100m² - 150m²,17890000.0,3.0,3.0,1970000000.0,1 tỷ - 5 tỷ,2
709,Bình Dương,"Dĩ An, Bình Dương",80.0,50m² - 100m²,30000000.0,2.0,1.0,2400000000.0,1 tỷ - 5 tỷ,0
710,Bình Dương,"Dĩ An, Bình Dương",82.0,50m² - 100m²,41220000.0,3.0,2.0,3380000000.0,1 tỷ - 5 tỷ,0
711,Đồng Nai,"Biên Hòa, Đồng Nai",215.0,150m² - 250m²,11630000.0,10.0,10.0,2500000000.0,1 tỷ - 5 tỷ,2
712,Bình Dương,"Thủ Dầu Một, Bình Dương",74.0,50m² - 100m²,52030000.0,3.0,3.0,3850000000.0,1 tỷ - 5 tỷ,0
713,Đồng Nai,"Biên Hòa, Đồng Nai",66.0,50m² - 100m²,65150000.00000001,4.0,3.0,4300000000.0,1 tỷ - 5 tỷ,2
714,Bình Dương,"Thủ Dầu Một, Bình Dương",135.0,100m² - 150m²,9630000.0,3.0,3.0,1300000000.0,1 tỷ - 5 tỷ,0
715,Đồng Nai,"Nhơn Trạch, Đồng Nai",332.0,250m² - 350m²,58740000.0,5.0,5.0,19500000000.0,10 tỷ - 20 tỷ,2
716,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,27000000.0,3.0,3.0,2700000000.0,1 tỷ - 5 tỷ,0
717,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,5500000.0,3.0,2.0,550000000.0,500 triệu - 1 tỷ,0
718,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,56250000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
719,Đồng Nai,"Nhơn Trạch, Đồng Nai",119.0,100m² - 150m²,63870000.0,3.0,4.0,7600000000.0,5 tỷ - 10 tỷ,2
720,Bình Dương,"Thuận An, Bình Dương",105.0,100m² - 150m²,10950000.0,3.0,2.0,1150000000.0,1 tỷ - 5 tỷ,0
721,Đồng Nai,"Nhơn Trạch, Đồng Nai",119.0,100m² - 150m²,65550000.0,3.0,4.0,7800000000.0,5 tỷ - 10 tỷ,2
722,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,32220000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,1
723,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,9500000.0,3.0,2.0,950000000.0,500 triệu - 1 tỷ,0
724,Bình Dương,"Thủ Dầu Một, Bình Dương",154.0,150m² - 250m²,25320000.0,3.0,2.0,3900000000.0,1 tỷ - 5 tỷ,0
725,Bình Dương,"Phú Giáo, Bình Dương",527.0,Trên 500m²,6640000.0,1.0,1.0,3500000000.0,1 tỷ - 5 tỷ,0
726,Bình Dương,"Tân Uyên, Bình Dương",250.0,150m² - 250m²,24800000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,0
727,Bình Dương,"Thủ Dầu Một, Bình Dương",104.0,100m² - 150m²,28360000.0,2.0,1.0,2950000000.0,1 tỷ - 5 tỷ,0
728,Bình Dương,"Thủ Dầu Một, Bình Dương",104.0,100m² - 150m²,28360000.0,2.0,1.0,2950000000.0,1 tỷ - 5 tỷ,0
729,Bình Dương,"Bến Cát, Bình Dương",150.0,100m² - 150m²,12330000.0,5.0,5.0,1850000000.0,1 tỷ - 5 tỷ,0
730,Bình Dương,"Thuận An, Bình Dương",98.0,50m² - 100m²,63260000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,0
731,Đồng Nai,"Long Khánh, Đồng Nai",82.8,50m² - 100m²,20530000.0,3.0,2.0,1700000000.0,1 tỷ - 5 tỷ,2
732,Bình Dương,"Thuận An, Bình Dương",72.7,50m² - 100m²,49520000.0,3.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
733,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,34800000.0,3.0,2.0,3480000000.0,1 tỷ - 5 tỷ,0
734,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,51000000.0,4.0,4.0,5100000000.0,5 tỷ - 10 tỷ,0
735,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,35000000.0,4.0,5.0,3500000000.0,1 tỷ - 5 tỷ,0
736,Bình Dương,"Thuận An, Bình Dương",75.0,50m² - 100m²,48670000.0,3.0,2.0,3650000000.0,1 tỷ - 5 tỷ,0
737,Bình Dương,"Dĩ An, Bình Dương",65.0,50m² - 100m²,123080000.0,4.0,2.0,8000000000.0,5 tỷ - 10 tỷ,0
738,Đồng Nai,"Nhơn Trạch, Đồng Nai",70.0,50m² - 100m²,112140000.0,4.0,3.0,7850000000.0,5 tỷ - 10 tỷ,2
739,Đồng Nai,"Nhơn Trạch, Đồng Nai",90.0,50m² - 100m²,100000000.0,2.0,4.0,9000000000.0,5 tỷ - 10 tỷ,2
740,Bình Dương,"Bến Cát, Bình Dương",70.0,50m² - 100m²,30000000.0,3.0,2.0,2100000000.0,1 tỷ - 5 tỷ,0
741,Bình Dương,"Bến Cát, Bình Dương",300.0,250m² - 350m²,14330000.0,4.0,5.0,4300000000.0,1 tỷ - 5 tỷ,0
742,Đồng Nai,"Biên Hòa, Đồng Nai",94.3,50m² - 100m²,150580000.0,8.0,5.0,14200000000.0,10 tỷ - 20 tỷ,2
743,Đồng Nai,"Biên Hòa, Đồng Nai",67.5,50m² - 100m²,125930000.0,2.0,2.0,8500000000.0,5 tỷ - 10 tỷ,2
744,Đồng Nai,"Biên Hòa, Đồng Nai",67.5,50m² - 100m²,125930000.0,2.0,2.0,8500000000.0,5 tỷ - 10 tỷ,2
745,Đồng Nai,"Biên Hòa, Đồng Nai",120.0,100m² - 150m²,141670000.0,6.0,7.0,17000000000.0,10 tỷ - 20 tỷ,2
746,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,99380000.0,3.0,3.0,15900000000.0,10 tỷ - 20 tỷ,2
747,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,60000000.0,2.0,2.0,3600000000.0,1 tỷ - 5 tỷ,2
748,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,60000000.0,2.0,2.0,3600000000.0,1 tỷ - 5 tỷ,2
749,Đồng Nai,"Biên Hòa, Đồng Nai",95.0,50m² - 100m²,50530000.0,5.0,5.0,4800000000.0,1 tỷ - 5 tỷ,2
750,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,45080000.0,3.0,3.0,2750000000.0,1 tỷ - 5 tỷ,2
751,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,38280000.0,3.0,4.0,4099999999.9999995,1 tỷ - 5 tỷ,2
752,Bình Dương,"Thuận An, Bình Dương",81.0,50m² - 100m²,43210000.0,3.0,3.0,3500000000.0,1 tỷ - 5 tỷ,0
753,Đồng Nai,"Biên Hòa, Đồng Nai",64.0,50m² - 100m²,45310000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,2
754,Đồng Nai,"Biên Hòa, Đồng Nai",60.75,50m² - 100m²,38680000.0,2.0,3.0,2350000000.0,1 tỷ - 5 tỷ,2
755,Đồng Nai,"Biên Hòa, Đồng Nai",60.75,50m² - 100m²,38680000.0,2.0,3.0,2350000000.0,1 tỷ - 5 tỷ,2
756,Đồng Nai,"Biên Hòa, Đồng Nai",69.0,50m² - 100m²,42030000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,2
757,Đồng Nai,"Vĩnh Cửu, Đồng Nai",100.0,50m² - 100m²,17500000.0,3.0,2.0,1750000000.0,1 tỷ - 5 tỷ,2
758,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,50000000.0,2.0,3.0,3000000000.0,1 tỷ - 5 tỷ,2
759,Đồng Nai,"Vĩnh Cửu, Đồng Nai",91.0,50m² - 100m²,22530000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,2
760,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,28780000.0,2.0,1.0,2590000000.0,1 tỷ - 5 tỷ,2
761,Đồng Nai,"Biên Hòa, Đồng Nai",46.5,30m² - 50m²,83870000.0,3.0,4.0,3900000000.0,1 tỷ - 5 tỷ,2
762,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,33000000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
763,Bình Dương,"Dĩ An, Bình Dương",67.0,50m² - 100m²,46270000.0,6.0,6.0,3100000000.0,1 tỷ - 5 tỷ,0
764,Bình Dương,"Dĩ An, Bình Dương",67.0,50m² - 100m²,46270000.0,6.0,6.0,3100000000.0,1 tỷ - 5 tỷ,0
765,Đồng Nai,"Biên Hòa, Đồng Nai",68.0,50m² - 100m²,44850000.0,2.0,2.0,3050000000.0,1 tỷ - 5 tỷ,2
766,Bình Dương,"Thuận An, Bình Dương",66.1,50m² - 100m²,32530000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,0
767,Bình Dương,"Dĩ An, Bình Dương",93.5,50m² - 100m²,63100000.0,2.0,2.0,5900000000.0,5 tỷ - 10 tỷ,0
768,Bình Dương,"Thuận An, Bình Dương",66.1,50m² - 100m²,32530000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,0
769,Bình Dương,"Dĩ An, Bình Dương",93.5,50m² - 100m²,63100000.0,2.0,2.0,5900000000.0,5 tỷ - 10 tỷ,0
770,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,28500000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
771,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
772,Bình Dương,"Thuận An, Bình Dương",110.0,100m² - 150m²,30910000.0,3.0,3.0,3400000000.0,1 tỷ - 5 tỷ,0
773,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,32220000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,0
774,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,32220000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,0
775,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
776,Bình Dương,"Thuận An, Bình Dương",58.5,50m² - 100m²,58120000.0,3.0,2.0,3400000000.0,1 tỷ - 5 tỷ,0
777,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
778,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
779,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
780,Bình Dương,"Thuận An, Bình Dương",105.0,100m² - 150m²,45710000.0,4.0,3.0,4800000000.0,1 tỷ - 5 tỷ,0
781,Bình Dương,"Thuận An, Bình Dương",90.0,50m² - 100m²,36670000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
782,Đồng Nai,"Vĩnh Cửu, Đồng Nai",86.0,50m² - 100m²,21260000.0,3.0,2.0,1830000000.0,1 tỷ - 5 tỷ,2
783,Đồng Nai,"Nhơn Trạch, Đồng Nai",176.0,150m² - 250m²,26000000.0,10.0,10.0,4580000000.0,1 tỷ - 5 tỷ,2
784,Bình Dương,"Dĩ An, Bình Dương",65.6,50m² - 100m²,31710000.0,2.0,1.0,2080000000.0,1 tỷ - 5 tỷ,0
785,Bình Dương,"Dĩ An, Bình Dương",65.6,50m² - 100m²,31710000.0,2.0,1.0,2080000000.0,1 tỷ - 5 tỷ,0
786,Đồng Nai,"Biên Hòa, Đồng Nai",147.0,100m² - 150m²,51840000.0,5.0,4.0,7620000000.0,5 tỷ - 10 tỷ,2
787,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,47000000.0,4.0,3.0,4700000000.0,1 tỷ - 5 tỷ,2
788,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,47000000.0,4.0,3.0,4700000000.0,1 tỷ - 5 tỷ,2
789,Đồng Nai,"Biên Hòa, Đồng Nai",85.2,50m² - 100m²,22300000.0,2.0,1.0,1900000000.0,1 tỷ - 5 tỷ,2
790,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,12540000.0,2.0,1.0,1380000000.0,1 tỷ - 5 tỷ,2
791,Bình Dương,"Thuận An, Bình Dương",110.0,100m² - 150m²,30000000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
792,Đồng Nai,"Biên Hòa, Đồng Nai",105.0,100m² - 150m²,12370000.0,3.0,1.0,1300000000.0,1 tỷ - 5 tỷ,2
793,Bình Dương,"Tân Uyên, Bình Dương",168.0,150m² - 250m²,30420000.0,3.0,3.0,5110000000.0,5 tỷ - 10 tỷ,0
794,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29970000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
795,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29970000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
796,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,17730000.0,3.0,2.0,1950000000.0,1 tỷ - 5 tỷ,2
797,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
798,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,71000000.0,4.0,5.0,7100000000.0,5 tỷ - 10 tỷ,0
799,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,65000000.0,3.0,4.0,3900000000.0,1 tỷ - 5 tỷ,0
800,Đồng Nai,"Biên Hòa, Đồng Nai",125.5,100m² - 150m²,24690000.0,3.0,2.0,3100000000.0,1 tỷ - 5 tỷ,2
801,Đồng Nai,"Biên Hòa, Đồng Nai",110.0,100m² - 150m²,11360000.0,1.0,1.0,1250000000.0,1 tỷ - 5 tỷ,2
802,Đồng Nai,"Biên Hòa, Đồng Nai",113.5,100m² - 150m²,28190000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,2
803,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,17670000.0,3.0,2.0,1590000000.0,1 tỷ - 5 tỷ,2
804,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,17670000.0,3.0,2.0,1590000000.0,1 tỷ - 5 tỷ,2
805,Đồng Nai,"Biên Hòa, Đồng Nai",42.0,30m² - 50m²,21400000.0,2.0,2.0,899000000.0,500 triệu - 1 tỷ,2
806,Đồng Nai,"Long Khánh, Đồng Nai",100.0,50m² - 100m²,35000000.0,3.0,2.0,3500000000.0,1 tỷ - 5 tỷ,2
807,Bình Dương,"Dĩ An, Bình Dương",68.0,50m² - 100m²,64410000.0,4.0,3.0,4380000000.0,1 tỷ - 5 tỷ,0
808,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,10000000.0,3.0,3.0,1200000000.0,1 tỷ - 5 tỷ,0
809,Đồng Nai,"Vĩnh Cửu, Đồng Nai",72.0,50m² - 100m²,8330000.0,2.0,1.0,600000000.0,500 triệu - 1 tỷ,2
810,Đồng Nai,"Vĩnh Cửu, Đồng Nai",72.0,50m² - 100m²,8330000.0,2.0,1.0,600000000.0,500 triệu - 1 tỷ,2
811,Bình Dương,"Thủ Dầu Một, Bình Dương",65.0,50m² - 100m²,43850000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
812,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,43850000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
813,Bình Dương,"Thuận An, Bình Dương",70.0,50m² - 100m²,40710000.0,3.0,3.0,2850000000.0,1 tỷ - 5 tỷ,0
814,Đồng Nai,"Nhơn Trạch, Đồng Nai",144.5,100m² - 150m²,33910000.0,4.0,4.0,4900000000.0,1 tỷ - 5 tỷ,2
815,Đồng Nai,"Biên Hòa, Đồng Nai",47.0,30m² - 50m²,82980000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,2
816,Bình Dương,"Thuận An, Bình Dương",77.7,50m² - 100m²,57920000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
817,Bình Dương,"Thuận An, Bình Dương",77.7,50m² - 100m²,57920000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
818,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,15000000.0,2.0,1.0,1500000000.0,1 tỷ - 5 tỷ,0
819,Bình Dương,"Dĩ An, Bình Dương",92.0,50m² - 100m²,29350000.0,3.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
820,Long An,"Bến Lức, Long An",217.0,150m² - 250m²,36870000.0,4.0,4.0,8000000000.0,5 tỷ - 10 tỷ,1
821,Long An,"Bến Lức, Long An",217.0,150m² - 250m²,36870000.0,4.0,4.0,8000000000.0,5 tỷ - 10 tỷ,1
822,Bình Dương,"Thuận An, Bình Dương",98.0,50m² - 100m²,63260000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,0
823,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,41250000.0,3.0,3.0,6600000000.0,5 tỷ - 10 tỷ,2
824,Đồng Nai,"Biên Hòa, Đồng Nai",60.7,50m² - 100m²,38720000.0,2.0,2.0,2350000000.0,1 tỷ - 5 tỷ,2
825,Đồng Nai,"Biên Hòa, Đồng Nai",71.6,50m² - 100m²,40500000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
826,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,52500000.0,3.0,2.0,3150000000.0,1 tỷ - 5 tỷ,0
827,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,38360000.0,3.0,2.0,2800000000.0,1 tỷ - 5 tỷ,2
